geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [2.06603491 0.73501862 1.23510143]
 [1.77822681 2.44946678 2.27764974]
 [5.69562465 4.49895335 5.64893913]
 [3.33029721 4.07992301 6.10334703]
 [5.59831775 3.67308961 6.19810113]]",[-1.57319669 -1.14484517 -0.34754182],"[[(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 3), (2, 5)]]","[[ 7.07000965e-01  1.19334108e-02  1.21030120e-02  5.38032879e-05
  -7.07008305e-01  1.22046483e-05]
 [-1.91486298e-04  7.07031888e-01 -7.07181547e-01  1.24901931e-06
  -3.63653058e-04 -1.16576202e-06]
 [-1.20023093e-02  7.07080925e-01  7.06928348e-01  2.94344545e-05
   1.20340977e-02  1.51969208e-05]
 [-3.05716756e-02 -1.99683674e-05  6.42553773e-06  7.06213344e-01
  -3.05300414e-02 -7.06679561e-01]
 [ 7.06178029e-01  2.60355486e-04 -2.93942362e-04  5.01044773e-02
   7.06173683e-01 -1.09867534e-02]
 [-1.95833650e-02 -3.01331369e-05 -1.47062713e-05  7.06223938e-01
  -1.95179662e-02  7.07448436e-01]]",-2.979821395718079,-2.9782666937001636
"[[0.         0.         0.        ]
 [3.99249865 2.7056316  2.02182491]
 [2.67121441 1.60050542 1.86367613]
 [2.49974946 1.49658859 3.79267481]
 [4.31359481 3.95507633 4.91071991]
 [6.66547408 3.04531293 5.01343206]]",[-1.57144128 -0.90783487 -1.38878082],"[[(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 4), (3, 5)]]","[[ 7.07016984e-01  1.88706228e-03 -2.24445579e-03 -7.07190487e-01
  -2.45609701e-06 -1.02676766e-05]
 [-5.10830409e-02  7.05832068e-01 -7.04970856e-01 -4.69496745e-02
   1.74511606e-03  6.23583220e-04]
 [-9.89178864e-03  7.05887202e-01  7.08137873e-01 -1.02532864e-02
  -6.23756451e-03  4.70375169e-03]
 [ 7.05279057e-01  5.91313147e-02 -3.88753784e-02  7.05387169e-01
   1.15168926e-03  1.12277058e-03]
 [-5.43391985e-05  4.90039972e-03  6.03868213e-03 -5.26043840e-05
   7.07072976e-01 -7.07097816e-01]
 [-1.05310190e-03 -5.11629591e-04  2.01141204e-03 -1.07331468e-03
   7.07109983e-01  7.07098935e-01]]",-2.835744272410614,-2.8271456478101786
"[[0.         0.         0.        ]
 [3.13568229 1.0734225  1.28624591]
 [5.07324476 4.32624755 2.74790686]
 [3.93908615 3.14336862 2.4686274 ]
 [4.99974202 4.60727546 3.65963447]
 [6.42370519 8.19084509 4.94648478]]",[-1.57114857 -1.37971481 -0.3101994 ],"[[(0, 5), (1, 3), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07106469e-01  7.19413736e-04 -8.29624342e-05  7.60179282e-04
  -7.53477017e-06 -7.07106314e-01]
 [ 7.91375733e-05  7.08424500e-01 -8.79775337e-03 -7.05730755e-01
   1.19195168e-03  4.22114891e-05]
 [-9.81891738e-04 -8.87591917e-03  7.02936634e-01 -1.88736532e-02
  -7.10945109e-01 -1.08611015e-03]
 [-7.21787370e-04  6.98922923e-01  1.16015266e-01  7.00291982e-01
   8.73916236e-02  7.27610960e-04]
 [ 1.77243465e-04 -9.77863512e-02  7.01670959e-01 -1.05728181e-01
   6.97794525e-01 -1.25668894e-04]
 [ 7.07106016e-01 -7.30789490e-05  1.00259215e-03  3.39295433e-05
  -1.06552469e-03  7.07106028e-01]]",-2.9686414012688678,-2.9658766891485966
"[[0.         0.         0.        ]
 [3.22872176 1.94183522 2.34328718]
 [1.88325515 2.2020923  0.40371227]
 [5.23931446 3.37160611 3.5301932 ]
 [3.44785098 2.40677049 5.11054828]
 [3.53685742 3.840218   3.48738344]]",[-1.57059221 -1.33028951 -0.94664913],"[[(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)]]","[[ 7.07105649e-01  3.22499384e-03 -3.28653329e-03 -2.06471463e-04
  -7.07092885e-01  9.09202700e-05]
 [-3.93554017e-03  7.06288147e-01 -7.06763938e-01  3.60032411e-02
   2.55789089e-03 -1.79867669e-02]
 [-2.37200491e-03  7.07496401e-01  7.06593873e-01 -1.13501253e-02
  -2.42685848e-03 -5.79648328e-03]
 [-3.09642366e-02 -2.43157050e-02  2.96838910e-02  7.05942491e-01
  -3.15105625e-02 -7.05847798e-01]
 [ 7.06293280e-01  2.00839593e-03  3.35122463e-03  4.44061223e-02
   7.06284329e-01 -1.80300036e-02]
 [-1.30959642e-02 -4.55495938e-04  1.75119511e-02  7.05866981e-01
  -1.32947646e-02  7.07881822e-01]]",-2.831684306077636,-2.8253505004233013
"[[0.         0.         0.        ]
 [3.95785993 0.4606365  1.31221921]
 [6.73722781 3.62244907 4.03179013]
 [3.83590237 2.74432779 2.57067982]
 [2.69792442 2.40058093 2.66895561]
 [6.9579867  6.65741449 4.10414537]]",[-1.56666512 -1.49998392 -0.47568606],"[[(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 2), (4, 5)]]","[[ 7.07104226e-01 -7.07109154e-01  9.03433218e-07  2.57368022e-04
  -4.36691185e-04 -1.56587838e-06]
 [ 7.06715759e-01  7.06720751e-01 -6.74152963e-05  3.29731199e-02
   3.37381016e-03  4.57439759e-05]
 [-5.64978973e-05 -5.60290568e-05  7.07102739e-01  4.25063207e-03
   5.74489926e-03 -7.07074705e-01]
 [-1.51455913e-02 -1.44515206e-02  9.00215874e-04  7.06721168e-01
  -7.07181583e-01 -5.94653974e-04]
 [-1.80847126e-02 -1.82640051e-02 -5.00491181e-03  7.06710555e-01
   7.07000428e-01  4.99052077e-03]
 [ 1.42504104e-05  1.34362437e-05  7.07092534e-01 -1.45085012e-04
   1.59929164e-04  7.07120995e-01]]",-2.9241482617484222,-2.923871721623991
"[[0.         0.         0.        ]
 [1.73084945 0.3096661  2.43923341]
 [0.18913186 0.18637243 2.00461229]
 [3.00456826 1.86088822 5.9470115 ]
 [4.07974174 2.8128233  4.2142686 ]
 [3.51886246 1.39238783 5.13101567]]",[-1.57254603 -0.80363911 -0.37896779],"[[(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.05515487e-01  4.84805209e-02 -4.67681259e-02 -1.20908431e-04
  -7.05485792e-01  2.49014659e-04]
 [-4.78232483e-02  7.06413280e-01 -7.04568437e-01  3.79477885e-03
   4.74243826e-02 -3.61376491e-03]
 [-1.70991079e-03  7.06127584e-01  7.08080494e-01 -1.48045103e-03
  -1.25537931e-04 -8.47493943e-04]
 [-8.49755834e-02 -3.48056694e-03  3.88092191e-03  7.02809871e-01
  -8.58435080e-02 -7.01028639e-01]
 [ 7.01736637e-01  7.25649458e-04  1.22943191e-03  1.02935064e-01
   7.01692970e-01 -6.77864479e-02]
 [-1.73998259e-02  1.05422744e-03  1.22493072e-03  7.03879288e-01
  -1.72793781e-02  7.09894362e-01]]",-2.991814341222356,-2.984481904670554
"[[0.         0.         0.        ]
 [2.60956587 3.49711714 2.7691233 ]
 [6.22252593 4.03856838 3.9021497 ]
 [2.93382503 6.27083372 4.38030275]
 [3.32947035 6.81650286 4.71067994]
 [6.60998796 6.92464356 8.18989435]]",[-1.57174603 -1.55809811 -0.22889353],"[[(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)]]","[[ 7.07106842e-01  1.04644701e-06  1.04747800e-06  1.17595400e-07
  -1.05335526e-06 -7.07106720e-01]
 [-6.99673628e-07  7.07078454e-01 -7.07077136e-01  5.11268843e-03
   7.47287602e-03 -7.10984598e-07]
 [-1.05173780e-06  7.07098280e-01  7.07113675e-01  1.47221536e-03
   3.24741620e-04  1.04194592e-06]
 [-1.79488357e-04  6.06534179e-04 -1.75395218e-03  7.07093998e-01
  -7.07117083e-01 -1.78319125e-04]
 [ 2.32413257e-05 -7.19127846e-03  5.39422045e-03  7.07099530e-01
   7.07056887e-01  2.23029913e-05]
 [ 7.07106697e-01  1.09524767e-06 -1.31788702e-06  1.56133697e-04
  -2.01669449e-04  7.07106820e-01]]",-3.0034290061887736,-3.0034230077041792
"[[0.         0.         0.        ]
 [0.74223741 3.26885391 0.38381207]
 [3.65827672 5.38830849 1.33001179]
 [4.08164259 3.56643502 1.42684105]
 [5.77963121 6.19224621 1.55784052]
 [4.33330654 8.51577529 2.91430555]]",[-1.53597431 -1.03547536 -1.50348209],"[[(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07111336e-01 -7.07102197e-01 -1.94798486e-04 -5.41766219e-05
   1.92210608e-05 -1.71257117e-05]
 [ 7.07098272e-01  7.07106542e-01  3.40078212e-03 -8.96111812e-04
  -6.26628588e-05  8.42575782e-06]
 [-2.07761963e-03 -2.21828577e-03  7.06817118e-01 -7.07371875e-01
   1.92711509e-04  5.03166054e-03]
 [-1.12846149e-03 -1.37852985e-03  7.06944543e-01  7.06542519e-01
  -2.39086849e-02  2.12669342e-02]
 [-2.58004612e-05  2.09156015e-06  2.50142421e-02  2.01596332e-02
   7.06684640e-01 -7.06798908e-01]
 [ 3.16358829e-05  3.37863408e-05 -1.28840286e-03  3.93461496e-03
   7.07124567e-01  7.07076873e-01]]",-2.822273512341181,-2.8196727455901653
"[[0.         0.         0.        ]
 [2.21167844 3.06876054 0.02927498]
 [3.88419012 1.18385163 2.24052599]
 [5.68910897 1.90681616 3.76596121]
 [3.8367881  6.13671194 1.29109367]
 [3.39501871 4.67774892 2.67797831]]",[-1.55828248 -1.37127746 -1.17557464],"[[(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.07109619e-01 -7.07103922e-01 -1.27191896e-05  1.33629348e-04
  -1.03277701e-04 -3.45544107e-05]
 [ 7.07098115e-01  7.07103586e-01  1.11172393e-03  1.20090421e-03
   3.45785966e-03 -1.46241738e-03]
 [ 1.13476160e-04 -3.29116623e-05  7.07104357e-01 -7.07105848e-01
   9.30746432e-04 -1.96684141e-03]
 [-1.21898532e-03 -1.09802947e-03  7.07103185e-01  7.07106459e-01
   1.84631626e-04 -1.67784400e-03]
 [-2.42441603e-03 -2.49302136e-03 -2.38388426e-03  5.13392588e-04
   7.07114513e-01 -7.07086293e-01]
 [-9.29949843e-04 -1.06776809e-03  1.26312811e-03  2.26867773e-04
   7.07089950e-01  7.07121030e-01]]",-2.8154006507006057,-2.8152628650591707
"[[0.         0.         0.        ]
 [3.09966515 2.05264538 3.75810844]
 [3.15261555 4.01371894 4.22295858]
 [2.68007025 0.73716223 2.80449938]
 [3.82511537 1.51920057 0.92972723]
 [5.50162196 4.99035702 1.06025984]]",[-1.57472551 -0.85802512 -1.55978528],"[[(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 4), (3, 5)]]","[[ 7.07107189e-01  1.17538485e-03 -7.07104042e-01 -1.38235427e-03
  -2.93883722e-05  5.61626255e-05]
 [ 3.91461251e-03  7.05939125e-01  6.47391036e-03 -7.07248687e-01
  -2.63013492e-02  2.64622402e-02]
 [ 7.05702205e-01  3.93308576e-02  7.05673712e-01  4.96193919e-02
   1.54953187e-05 -9.64723757e-05]
 [-4.43672156e-02  7.06460783e-01 -4.45704892e-02  7.04909623e-01
  -5.31926230e-03  5.68435600e-03]
 [-2.12409341e-04  3.18551183e-02 -2.04047828e-04 -2.09215863e-02
   7.06585588e-01 -7.06600495e-01]
 [ 3.80272280e-05 -2.60127138e-04  6.45612082e-05 -9.88711911e-05
   7.07118626e-01  7.07094878e-01]]",-2.8400362268143526,-2.8315142257157895
"[[0.         0.         0.        ]
 [0.55802772 0.5620938  2.81192252]
 [2.61094099 2.70087896 1.43928196]
 [5.67682682 3.41977155 4.76923688]
 [1.9494239  1.10874199 4.32430991]
 [7.60495491 3.8929675  6.19040832]]",[-1.56432521 -1.21212211 -1.36012272],"[[(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 3), (2, 5)]]","[[ 7.07088718e-01  4.41801315e-03 -7.07092195e-01 -4.17663749e-06
   5.16270990e-03 -1.95800887e-07]
 [-1.53427214e-03  7.07078672e-01 -2.27931720e-03 -1.83741992e-04
  -7.07129503e-01  1.86268053e-04]
 [ 7.07085880e-01  4.37896990e-03  7.07113890e-01  6.87815610e-05
   5.65212359e-04  7.39170212e-05]
 [ 4.23486897e-06  1.77396644e-04 -4.40818164e-08  7.07107681e-01
  -1.92623294e-04 -7.07105833e-01]
 [-7.26253307e-03  7.07107499e-01  2.31812175e-03  1.07359974e-04
   7.07064952e-01  9.21015187e-05]
 [-6.81339730e-05 -1.01422253e-04 -7.38590614e-05  7.07105846e-01
  -9.85025954e-05  7.07107695e-01]]",-2.8132132327599337,-2.812847188184492
"[[ 0.          0.          0.        ]
 [ 2.00015843  3.54305164  3.20178165]
 [ 3.91483203  3.32601884  2.85717829]
 [ 1.82259254  3.40266569  3.76849022]
 [ 7.36190453  4.23986348  5.36271625]
 [11.09067095  7.26890647  8.22606423]]",[-1.57111012 -0.17448022 -1.56731618],"[[(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)]]","[[ 7.07106988e-01  6.15212059e-05 -2.01814009e-06  4.24332750e-05
   2.04623604e-06 -7.07106571e-01]
 [-9.47881477e-06  7.05845837e-01 -7.45399112e-03 -7.08286520e-01
   7.50320640e-03  9.47160013e-06]
 [-1.82319823e-06  5.74969768e-02  7.05296060e-01  4.24047198e-02
  -7.05303768e-01  1.66998028e-06]
 [-5.19936325e-05  7.06028147e-01 -4.99185050e-02  7.04650298e-01
   5.00035010e-02  5.20067626e-05]
 [-1.05561686e-08 -6.66835547e-05  7.07113887e-01 -1.74705522e-05
   7.07099672e-01  1.06487787e-08]
 [ 7.07106573e-01  3.25705999e-09  7.67925223e-08 -5.57386648e-09
  -7.68865139e-08  7.07106990e-01]]",-2.98157510946519,-2.9813084179787617
"[[0.         0.         0.        ]
 [2.84484311 2.22346297 1.13141517]
 [3.31631201 2.43340179 0.12050625]
 [4.2441263  4.56195014 3.96108218]
 [4.72761139 4.12977348 5.03010697]
 [6.93166773 5.53449018 2.10300509]]",[-1.57079866 -0.43701965 -0.51998566],"[[(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 3), (1, 5), (2, 4)]]","[[ 7.07104237e-01  2.43118000e-03  1.38579397e-03 -3.68980265e-06
  -4.40015483e-06 -7.07103788e-01]
 [-5.90735424e-04  7.07074226e-01 -7.07138250e-01  6.32522647e-04
   7.60418364e-04  4.54473015e-04]
 [-1.92789271e-03  7.07134095e-01  7.07073226e-01 -7.85072010e-04
   9.60330547e-04  1.88912246e-03]
 [-5.64062518e-04  9.36665620e-04  8.08704048e-04  7.07055697e-01
  -7.07156333e-01 -5.58546569e-04]
 [-4.33499384e-03 -7.84517826e-04  6.09225962e-04  7.07140156e-01
   7.07046070e-01 -4.34458975e-03]
 [ 7.07092938e-01  8.34434063e-05 -4.43703075e-05  4.90139393e-03
   3.77824727e-03  7.07093537e-01]]",-3.0501655595530908,-3.0501516955376355
"[[0.         0.         0.        ]
 [0.2576332  3.95208993 1.15449557]
 [1.39143582 1.83808117 0.48404386]
 [0.8554935  5.83532603 1.83876268]
 [1.90555378 4.97931001 1.07327891]
 [1.84075659 3.41875192 3.48596911]]",[-1.32351722 -1.49515503 -0.76102122],"[[(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)]]","[[ 7.07117594e-01 -8.23335516e-03 -7.07021482e-01 -7.85253494e-04
  -8.12151446e-04  6.02229758e-03]
 [ 6.44948585e-03  7.03307268e-01 -7.82661893e-03  9.31222577e-02
  -1.52800255e-02 -7.04521682e-01]
 [ 7.07048207e-01  2.56157697e-03  7.07130739e-01  4.19003006e-03
  -4.63560319e-03  1.82854199e-03]
 [-4.92233532e-03 -6.10879025e-02 -3.77886968e-03  7.03872848e-01
  -7.06080282e-01  4.73646415e-02]
 [ 6.62760516e-04 -4.07238704e-02 -1.42395680e-04  7.04128628e-01
   7.07933456e-01  3.70702590e-02]
 [-1.12991103e-03  7.07032087e-01 -3.34447754e-03  8.71558724e-03
  -5.02301440e-03  7.07101106e-01]]",-2.852631020274311,-2.8448916873966295
"[[0.         0.         0.        ]
 [3.32596837 3.95176852 0.36836311]
 [0.45350292 2.8789784  1.68530171]
 [7.22228766 6.40966546 1.71905576]
 [2.54049245 1.95611634 0.37785984]
 [6.67085771 5.62012651 1.33801502]]",[-1.53430402 -1.22472864 -0.37305878],"[[(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)]]","[[ 7.07092143e-01  1.35747390e-03 -7.07112139e-01 -3.42904182e-06
  -3.35865377e-03  1.34013150e-06]
 [-1.05085672e-02  7.07131879e-01 -5.79276314e-03  1.41483821e-03
  -7.06975701e-01 -1.96870493e-03]
 [ 7.07043226e-01  9.53311304e-03  7.07073680e-01 -1.12207720e-05
  -6.76801629e-03  2.72760340e-05]
 [ 4.67472020e-05 -1.64252947e-03  3.05572917e-05  7.07089794e-01
   1.74033495e-03 -7.07119717e-01]
 [-3.80695926e-04  7.07014058e-01 -2.38244761e-03 -2.26415029e-04
   7.07195329e-01 -1.28296572e-04]
 [-1.11925797e-05  4.54134810e-04 -1.19373307e-05  7.07122316e-01
  -9.93953295e-05  7.07091093e-01]]",-2.9693277386387997,-2.9684185123918163
"[[0.         0.         0.        ]
 [3.35050276 0.93485594 1.43217587]
 [3.79352819 3.75911267 3.12631969]
 [5.05462361 1.83981111 3.57448723]
 [5.09899738 6.68073485 5.49644513]
 [0.70906232 3.41769438 3.76709926]]",[-1.55603901 -1.32091346 -1.57340302],"[[(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07109548e-01 -7.07103947e-01 -2.88280840e-04 -1.09427404e-04
  -7.24239017e-06 -7.81578998e-06]
 [ 7.07093367e-01  7.07097187e-01  5.23291140e-03 -2.27048810e-03
  -4.67997463e-06 -1.65800548e-06]
 [-3.66226383e-03 -3.84114390e-03  7.07095006e-01 -7.07098638e-01
  -4.84899371e-06  4.47012585e-05]
 [-1.28236792e-03 -1.68003887e-03  7.07095909e-01  7.07107952e-01
  -2.49364985e-03 -1.74190100e-03]
 [ 4.14273530e-07  7.70028714e-07  4.00654286e-04  3.51095012e-04
   7.07105412e-01 -7.07107950e-01]
 [ 6.96060842e-06 -9.28360454e-06  2.09784758e-03  2.13770371e-03
   7.07103753e-01  7.07103466e-01]]",-2.8044133085840017,-2.803924591656579
