geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.         0.         2.14564565]
 [0.         0.         4.29129129]
 [0.         0.         6.43693694]]",[-1.21152502 -1.2115245 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709754 -0.70669201 -0.01730797  0.01731791]
 [ 0.70669201  0.70709754  0.01731791  0.01730797]
 [ 0.01731791 -0.01730797  0.70669201 -0.70709754]
 [-0.01730797 -0.01731791  0.70709754  0.70669201]]",-1.8859461360197924,-1.8807870802269089
"[[0.         0.         0.        ]
 [0.         0.         2.14764765]
 [0.         0.         4.2952953 ]
 [0.         0.         6.44294294]]",[-1.2127406  -1.21273859],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709831 -0.70669644 -0.01720143  0.01721122]
 [ 0.70669643  0.70709831  0.01721141  0.01720168]
 [ 0.01721125 -0.01720141  0.70669643 -0.70709832]
 [-0.01720166 -0.01721143  0.70709832  0.70669643]]",-1.885817423878752,-1.8806873133685196
"[[0.         0.         0.        ]
 [0.         0.         2.14964965]
 [0.         0.         4.2992993 ]
 [0.         0.         6.44894895]]",[-1.21395209 -1.21395066],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709906 -0.70670078 -0.01709672  0.01710636]
 [ 0.70670078  0.70709906  0.01710636  0.01709672]
 [ 0.01710636 -0.01709672  0.70670078 -0.70709906]
 [-0.01709672 -0.01710636  0.70709906  0.70670078]]",-1.8856890080562745,-1.8805873956983503
"[[0.         0.         0.        ]
 [0.         0.         2.15165165]
 [0.         0.         4.3033033 ]
 [0.         0.         6.45495495]]",[-1.21515976 -1.21515872],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709979 -0.7067051  -0.01699208  0.01700157]
 [ 0.7067051   0.70709979  0.01700157  0.01699208]
 [ 0.01700157 -0.01699208  0.7067051  -0.70709979]
 [-0.01699208 -0.01700157  0.70709979  0.7067051 ]]",-1.8855616682658642,-1.8804884866477471
"[[0.         0.         0.        ]
 [0.         0.         2.15365365]
 [0.         0.         4.30730731]
 [0.         0.         6.46096096]]",[-1.21636376 -1.21636302],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710051 -0.70670939 -0.01688771  0.01689706]
 [ 0.70670939  0.70710051  0.01689706  0.01688771]
 [ 0.01689706 -0.01688771  0.70670939 -0.70710051]
 [-0.01688771 -0.01689706  0.70710051  0.70670939]]",-1.8854350442643724,-1.880390404857417
"[[0.         0.         0.        ]
 [0.         0.         2.15565566]
 [0.         0.         4.31131131]
 [0.         0.         6.46696697]]",[-1.21756556 -1.21756504],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710122 -0.70671361 -0.01678425  0.01679345]
 [ 0.70671361  0.70710122  0.01679345  0.01678425]
 [ 0.01679345 -0.01678425  0.70671361 -0.70710122]
 [-0.01678425 -0.01679345  0.70710122  0.70671361]]",-1.8853087865167555,-1.8802920230681226
"[[0.         0.         0.        ]
 [0.         0.         2.15765766]
 [0.         0.         4.31531532]
 [0.         0.         6.47297297]]",[-1.21876343 -1.21876144],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710192 -0.70671783 -0.01668052  0.0166896 ]
 [ 0.70671782  0.70710192  0.01668978  0.01668077]
 [ 0.01668962 -0.0166805   0.70671782 -0.70710193]
 [-0.01668074 -0.0166898   0.70710192  0.70671782]]",-1.88518400325161,-1.880195595593397
"[[0.         0.         0.        ]
 [0.         0.         2.15965966]
 [0.         0.         4.31931932]
 [0.         0.         6.47897898]]",[-1.21995729 -1.21995586],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710259 -0.70672196 -0.01657858  0.0165875 ]
 [ 0.70672196  0.70710259  0.0165875   0.01657858]
 [ 0.0165875  -0.01657858  0.70672196 -0.70710259]
 [-0.01657858 -0.0165875   0.70710259  0.70672196]]",-1.885059510211932,-1.8800990210339001
"[[0.         0.         0.        ]
 [0.         0.         2.16166166]
 [0.         0.         4.32332332]
 [0.         0.         6.48498498]]",[-1.22114734 -1.22114629],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710326 -0.70672607 -0.01647671  0.0164855 ]
 [ 0.70672607  0.70710326  0.0164855   0.01647671]
 [ 0.0164855  -0.01647671  0.70672607 -0.70710326]
 [-0.01647671 -0.0164855   0.70710326  0.70672607]]",-1.8849360630785112,-1.8800034232108804
"[[0.         0.         0.        ]
 [0.         0.         2.16366366]
 [0.         0.         4.32732733]
 [0.         0.         6.49099099]]",[-1.22233375 -1.22233299],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7071039  -0.70673014 -0.01637511  0.01638377]
 [ 0.70673014  0.7071039   0.01638377  0.01637511]
 [ 0.01638377 -0.01637511  0.70673014 -0.7071039 ]
 [-0.01637511 -0.01638377  0.7071039   0.70673014]]",-1.8848133125323683,-1.8799086273795804
"[[0.         0.         0.        ]
 [0.         0.         2.16566567]
 [0.         0.         4.33133133]
 [0.         0.         6.496997  ]]",[-1.22351796 -1.22351743],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710455 -0.70673416 -0.01627439  0.01628292]
 [ 0.70673416  0.70710455  0.01628292  0.01627439]
 [ 0.01628292 -0.01627439  0.70673416 -0.70710455]
 [-0.01627439 -0.01628292  0.70710455  0.70673416]]",-1.8846909199511006,-1.8798135390606217
"[[0.         0.         0.        ]
 [0.         0.         2.16766767]
 [0.         0.         4.33533534]
 [0.         0.         6.503003  ]]",[-1.22469828 -1.22469632],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710517 -0.70673817 -0.01617343  0.01618184]
 [ 0.70673817  0.70710517  0.01618202  0.01617367]
 [ 0.01618186 -0.01617341  0.70673817 -0.70710518]
 [-0.01617365 -0.01618204  0.70710517  0.70673816]]",-1.8845699591678375,-1.879720345133141
"[[0.         0.         0.        ]
 [0.         0.         2.16966967]
 [0.         0.         4.33933934]
 [0.         0.         6.50900901]]",[-1.22587462 -1.22587321],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710578 -0.7067421  -0.0160742   0.01608247]
 [ 0.7067421   0.70710578  0.01608247  0.0160742 ]
 [ 0.01608247 -0.0160742   0.7067421  -0.70710578]
 [-0.0160742  -0.01608247  0.70710578  0.7067421 ]]",-1.8844492824926373,-1.879627007629258
"[[0.         0.         0.        ]
 [0.         0.         2.17167167]
 [0.         0.         4.34334334]
 [0.         0.         6.51501502]]",[-1.22704722 -1.2270478 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710638 -0.70674601 -0.0159746   0.01598274]
 [ 0.70674602  0.70710639  0.01598256  0.01597437]
 [ 0.01598272 -0.01597462  0.70674602 -0.70710638]
 [-0.01597439 -0.01598254  0.70710638  0.70674602]]",-1.884329357423428,-1.8795343069587787
"[[0.         0.         0.        ]
 [0.         0.         2.17367367]
 [0.         0.         4.34734735]
 [0.         0.         6.52102102]]",[-1.22821614 -1.22821656],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710696 -0.70674988 -0.01587617  0.01588419]
 [ 0.70674988  0.70710696  0.01588419  0.01587617]
 [ 0.01588419 -0.01587617  0.70674988 -0.70710696]
 [-0.01587617 -0.01588419  0.70710696  0.70674988]]",-1.8842106397350051,-1.879443002510413
"[[0.         0.         0.        ]
 [0.         0.         2.17567568]
 [0.         0.         4.35135135]
 [0.         0.         6.52702703]]",[-1.22938293 -1.22938323],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710753 -0.7067537  -0.01577815  0.01578605]
 [ 0.7067537   0.70710753  0.01578605  0.01577815]
 [ 0.01578605 -0.01577815  0.7067537  -0.70710753]
 [-0.01577815 -0.01578605  0.70710753  0.7067537 ]]",-1.8840920069392781,-1.8793510928257928
"[[0.         0.         0.        ]
 [0.         0.         2.17767768]
 [0.         0.         4.35535536]
 [0.         0.         6.53303303]]",[-1.23054583 -1.23054448],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710809 -0.70675751 -0.01567991  0.0156877 ]
 [ 0.70675751  0.70710809  0.01568787  0.01568014]
 [ 0.01568772 -0.01567989  0.70675751 -0.7071081 ]
 [-0.01568012 -0.01568789  0.7071081   0.7067575 ]]",-1.883974764272333,-1.8792610292822738
"[[0.         0.         0.        ]
 [0.         0.         2.17967968]
 [0.         0.         4.35935936]
 [0.         0.         6.53903904]]",[-1.23170476 -1.23170381],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710864 -0.70676125 -0.01558334  0.01559099]
 [ 0.70676125  0.70710864  0.01559099  0.01558334]
 [ 0.01559099 -0.01558334  0.70676125 -0.70710864]
 [-0.01558334 -0.01559099  0.70710864  0.70676125]]",-1.883857799584999,-1.8791708256624824
"[[0.         0.         0.        ]
 [0.         0.         2.18168168]
 [0.         0.         4.36336336]
 [0.         0.         6.54504505]]",[-1.23286003 -1.23286091],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710918 -0.70676496 -0.01548643  0.01549396]
 [ 0.70676497  0.70710918  0.01549379  0.0154862 ]
 [ 0.01549394 -0.01548645  0.70676497 -0.70710918]
 [-0.01548622 -0.01549377  0.70710918  0.70676497]]",-1.8837415658489325,-1.879081238632474
"[[0.         0.         0.        ]
 [0.         0.         2.18368368]
 [0.         0.         4.36736737]
 [0.         0.         6.55105105]]",[-1.23401165 -1.23401227],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710969 -0.70676864 -0.01539064  0.01539807]
 [ 0.70676864  0.70710969  0.01539807  0.01539064]
 [ 0.01539807 -0.01539064  0.70676864 -0.70710969]
 [-0.01539064 -0.01539807  0.70710969  0.70676864]]",-1.883626504643726,-1.8789930041949434
"[[0.         0.         0.        ]
 [0.         0.         2.18568569]
 [0.         0.         4.37137137]
 [0.         0.         6.55705706]]",[-1.23516355 -1.23516402],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711058 -0.70677278 -0.01527482  0.01528212]
 [ 0.70677278  0.70711058  0.01528212  0.01527482]
 [ 0.01528212 -0.01527482  0.70677278 -0.70711058]
 [-0.01527482 -0.01528212  0.70711058  0.70677278]]",-1.8835115283093176,-1.8789041893332152
"[[0.         0.         0.        ]
 [0.         0.         2.18768769]
 [0.         0.         4.37537538]
 [0.         0.         6.56306306]]",[-1.23630851 -1.23630728],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711071 -0.70677589 -0.0151997   0.0152069 ]
 [ 0.70677589  0.70711071  0.01520708  0.01519992]
 [ 0.01520692 -0.01519968  0.70677589 -0.70711071]
 [-0.0151999  -0.0152071   0.70711071  0.70677588]]",-1.8833979014390148,-1.878817156059074
"[[0.         0.         0.        ]
 [0.         0.         2.18968969]
 [0.         0.         4.37937938]
 [0.         0.         6.56906907]]",[-1.23745176 -1.23745089],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711149 -0.70677986 -0.01508884  0.01509592]
 [ 0.70677986  0.70711149  0.01509592  0.01508884]
 [ 0.01509592 -0.01508884  0.70677986 -0.70711149]
 [-0.01508884 -0.01509592  0.70711149  0.70677986]]",-1.883284546421123,-1.8787299838724598
"[[0.         0.         0.        ]
 [0.         0.         2.19169169]
 [0.         0.         4.38338338]
 [0.         0.         6.57507508]]",[-1.23858893 -1.23858985],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711168 -0.70678298 -0.01501146  0.01501843]
 [ 0.70678298  0.70711168  0.01501826  0.01501124]
 [ 0.01501841 -0.01501148  0.70678298 -0.70711167]
 [-0.01501126 -0.01501824  0.70711168  0.70678299]]",-1.8831719021135718,-1.878643413779278
"[[0.         0.         0.        ]
 [0.         0.         2.19369369]
 [0.         0.         4.38738739]
 [0.         0.         6.58108108]]",[-1.23972432 -1.23972499],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711237 -0.7067868  -0.01490482  0.01491168]
 [ 0.7067868   0.70711237  0.01491168  0.01490482]
 [ 0.01491168 -0.01490482  0.7067868  -0.70711237]
 [-0.01490482 -0.01491168  0.70711237  0.7067868 ]]",-1.8830603963058117,-1.8785581488046899
"[[0.         0.         0.        ]
 [0.         0.         2.1956957 ]
 [0.         0.         4.39139139]
 [0.         0.         6.58708709]]",[-1.24085713 -1.24085761],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7071128  -0.70679021 -0.01481371  0.01482047]
 [ 0.70679021  0.7071128   0.01482047  0.01481371]
 [ 0.01482047 -0.01481371  0.70679021 -0.7071128 ]
 [-0.01481371 -0.01482047  0.7071128   0.70679021]]",-1.882948975178848,-1.8784723252765219
"[[0.         0.         0.        ]
 [0.         0.         2.1976977 ]
 [0.         0.         4.3953954 ]
 [0.         0.         6.59309309]]",[-1.2419846  -1.24198341],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711304 -0.70679336 -0.01473253  0.0147392 ]
 [ 0.70679336  0.70711304  0.01473937  0.01473275]
 [ 0.01473922 -0.01473251  0.70679336 -0.70711304]
 [-0.01473273 -0.01473939  0.70711304  0.70679335]]",-1.8828388638444171,-1.8783882255844768
"[[0.        0.        0.       ]
 [0.        0.        2.1996997]
 [0.        0.        4.3993994]
 [0.        0.        6.5990991]]",[-1.24310951 -1.24310866],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711362 -0.70679694 -0.01463261  0.01463916]
 [ 0.70679694  0.70711362  0.01463916  0.01463261]
 [ 0.01463916 -0.01463261  0.70679694 -0.70711362]
 [-0.01463261 -0.01463916  0.70711362  0.70679694]]",-1.8827290182477974,-1.8783039899608565
"[[0.         0.         0.        ]
 [0.         0.         2.2017017 ]
 [0.         0.         4.4034034 ]
 [0.         0.         6.60510511]]",[-1.24422974 -1.24423064],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7071139  -0.70680009 -0.01454944  0.01455589]
 [ 0.7068001   0.7071139   0.01455572  0.01454922]
 [ 0.01455587 -0.01454946  0.7068001  -0.7071139 ]
 [-0.01454924 -0.01455571  0.7071139   0.7068001 ]]",-1.882619863536305,-1.8782203339066075
"[[0.         0.         0.        ]
 [0.         0.         2.2037037 ]
 [0.         0.         4.40740741]
 [0.         0.         6.61111111]]",[-1.24534723 -1.24534789],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7071144  -0.70680354 -0.01445343  0.01445979]
 [ 0.70680354  0.7071144   0.01445979  0.01445343]
 [ 0.01445979 -0.01445343  0.70680354 -0.7071144 ]
 [-0.01445343 -0.01445979  0.7071144   0.70680354]]",-1.8825118141048678,-1.8781379451928892
"[[0.         0.         0.        ]
 [0.         0.         2.20570571]
 [0.         0.         4.41141141]
 [0.         0.         6.61711712]]",[-1.24646251 -1.24646299],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711478 -0.70680679 -0.01436426  0.01437052]
 [ 0.70680679  0.70711478  0.01437052  0.01436426]
 [ 0.01437052 -0.01436426  0.70680679 -0.70711478]
 [-0.01436426 -0.01437052  0.70711478  0.70680679]]",-1.8824038490113233,-1.8780550120002057
"[[0.         0.         0.        ]
 [0.         0.         2.20770771]
 [0.         0.         4.41541542]
 [0.         0.         6.62312312]]",[-1.24757398 -1.2475728 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711517 -0.70681005 -0.01427428  0.01428044]
 [ 0.70681004  0.70711517  0.01428063  0.01427453]
 [ 0.01428047 -0.01427425  0.70681005 -0.70711518]
 [-0.0142745  -0.01428067  0.70711517  0.70681004]]",-1.8822971550196759,-1.8779737489030655
"[[0.         0.         0.        ]
 [0.         0.         2.20970971]
 [0.         0.         4.41941942]
 [0.         0.         6.62912913]]",[-1.24868169 -1.24868084],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711556 -0.70681326 -0.01418506  0.01419113]
 [ 0.70681326  0.70711556  0.01419113  0.01418506]
 [ 0.01419113 -0.01418506  0.70681326 -0.70711556]
 [-0.01418506 -0.01419113  0.70711556  0.70681326]]",-1.8821907206743418,-1.8778923556147111
"[[0.         0.         0.        ]
 [0.         0.         2.21171171]
 [0.         0.         4.42342342]
 [0.         0.         6.63513514]]",[-1.24978577 -1.24978667],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711593 -0.70681644 -0.01409634  0.01410232]
 [ 0.70681644  0.70711593  0.01410212  0.01409609]
 [ 0.01410228 -0.01409637  0.70681644 -0.70711593]
 [-0.01409612 -0.01410209  0.70711593  0.70681645]]",-1.882084957805719,-1.8778115212914381
"[[0.         0.         0.        ]
 [0.         0.         2.21371371]
 [0.         0.         4.42742743]
 [0.         0.         6.64114114]]",[-1.25088637 -1.25088703],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711629 -0.7068196  -0.01400786  0.01401373]
 [ 0.7068196   0.70711629  0.01401373  0.01400786]
 [ 0.01401373 -0.01400786  0.7068196  -0.70711629]
 [-0.01400786 -0.01401373  0.70711629  0.7068196 ]]",-1.8819802678005555,-1.8777319156883714
"[[0.         0.         0.        ]
 [0.         0.         2.21571572]
 [0.         0.         4.43143143]
 [0.         0.         6.64714715]]",[-1.25198492 -1.25198541],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711665 -0.70682271 -0.01392015  0.01392594]
 [ 0.70682271  0.70711665  0.01392594  0.01392015]
 [ 0.01392594 -0.01392015  0.70682271 -0.70711665]
 [-0.01392015 -0.01392594  0.70711665  0.70682271]]",-1.8818756616517036,-1.8776517803345478
"[[0.         0.         0.        ]
 [0.         0.         2.21771772]
 [0.         0.         4.43543544]
 [0.         0.         6.65315315]]",[-1.25307966 -1.25307853],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711699 -0.70682581 -0.01383266  0.01383835]
 [ 0.7068258   0.70711699  0.01383855  0.01383291]
 [ 0.01383839 -0.01383263  0.7068258  -0.70711699]
 [-0.01383287 -0.01383858  0.70711699  0.7068258 ]]",-1.8817722888822568,-1.8775732629713602
"[[0.         0.         0.        ]
 [0.         0.         2.21971972]
 [0.         0.         4.43943944]
 [0.         0.         6.65915916]]",[-1.25417067 -1.25416986],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711733 -0.70682885 -0.01374591  0.01375152]
 [ 0.70682885  0.70711733  0.01375152  0.01374591]
 [ 0.01375152 -0.01374591  0.70682885 -0.70711733]
 [-0.01374591 -0.01375152  0.70711733  0.70682885]]",-1.8816691697003918,-1.8774946185335497
"[[0.         0.         0.        ]
 [0.         0.         2.22172172]
 [0.         0.         4.44344344]
 [0.         0.         6.66516517]]",[-1.25525809 -1.25525899],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711766 -0.70683187 -0.01365965  0.01366517]
 [ 0.70683188  0.70711766  0.01366498  0.0136594 ]
 [ 0.01366514 -0.01365968  0.70683188 -0.70711765]
 [-0.01365944 -0.01366495  0.70711766  0.70683188]]",-1.8815667030039624,-1.877416514879472
"[[0.         0.         0.        ]
 [0.         0.         2.22372372]
 [0.         0.         4.44744745]
 [0.         0.         6.67117117]]",[-1.25634204 -1.25634268],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711797 -0.70683487 -0.01357362  0.01357906]
 [ 0.70683487  0.70711797  0.01357906  0.01357362]
 [ 0.01357906 -0.01357362  0.70683487 -0.70711797]
 [-0.01357362 -0.01357906  0.70711797  0.70683487]]",-1.8814652775486282,-1.877339600937495
"[[0.         0.         0.        ]
 [0.         0.         2.22572573]
 [0.         0.         4.45145145]
 [0.         0.         6.67717718]]",[-1.25742397 -1.25742442],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711829 -0.70683783 -0.01348836  0.01349371]
 [ 0.70683783  0.70711829  0.01349371  0.01348836]
 [ 0.01349371 -0.01348836  0.70683783 -0.70711829]
 [-0.01348836 -0.01349371  0.70711829  0.70683783]]",-1.88136393534273,-1.877262172561428
"[[0.         0.         0.        ]
 [0.         0.         2.22772773]
 [0.         0.         4.45545546]
 [0.         0.         6.68318318]]",[-1.25850212 -1.25850099],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70711858 -0.70684077 -0.0134033   0.01340856]
 [ 0.70684076  0.70711858  0.01340875  0.01340354]
 [ 0.01340859 -0.01340327  0.70684076 -0.70711859]
 [-0.01340351 -0.01340878  0.70711858  0.70684076]]",-1.8812637897485343,-1.8771863113972775
